0,1,2,3,4,5,6,7,8,9,10,11,12,13
"S.
No",State/UT,Offences affecting the Human Body,,,,,,,,,,,
,,Murder (Sec.302 IPC),,,"Culpable Homicide not
amounting to Murder
(Sec.304 IPC)",,,Causing Death by Negligence,,,,,
,,,,,,,,"Causing Death by Negligence
(Sec.304-A IPC) (Total)",,,,,
9 Himachal Pradesh 17 17 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 471 475 3.5 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 22 22 0.1 0 0 0.0 2 2 0.0,,,,,,,,,,,,,
12 Karnataka 250 251 0.4 0 0 0.0 7 7 0.0,,,,,,,,,,,,,
13 Kerala 119 120 0.3 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 1106 1106 1.4 4 4 0.0 0 0 0.0,,,,,,,,,,,,,
15 Maharashtra 3538 3544 2.9 2 2 0.0 43 43 0.0,,,,,,,,,,,,,
16 Manipur 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 133 124 4.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 14 14 1.2 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 4 4 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
21 Punjab 813 814 2.7 14 14 0.0 4 4 0.0,,,,,,,,,,,,,
22 Rajasthan 14 14 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 3107 4066 4.1 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
25 Telangana 1220 1220 3.3 0 0 0.0 1359 1359 3.7,,,,,,,,,,,,,
26 Tripura 3 4 0.1 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 217 217 0.1 40 44 0.0 51 52 0.0,,,,,,,,,,,,,
28 Uttarakhand 3 3 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 467 469 0.5 0 0 0.0 8 8 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 17706 13404 1.4 71 74 0.0 2175 2196 0.2,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 1 1 0.3 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 89 89 7.6 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 3 3 0.6 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 7 7 1.8 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 5100 5100 26.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 1 1 1.5 0 0 0.0 1 1 1.5,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 5201 5201 22.0 0 0 0.0 1 1 0.0
TOTAL ALL INDIA 22907 18605 1.7 71 74 0.0 2176 2197 0.2",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,,,,,,,,,
,,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC),,,,,,,,,,,
,,"Rash Driving on Public way
(Total)",,,"A) Rash Driving on Public Way
(Sec.279 or Sec.279 r/w
336/Other IPC)",,,"B) Causing Hurt by
Rash/Negligent Driving on
Public Way (Sec.279 r/w 337
IPC)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,371,372,373,374,375,376,377,378,379,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 36176 38952 69.5 24694 25123 47.5 8041 9755 15.5,,,,,,,,,,,,,
2 Arunachal Pradesh 122 151 8.2 13 15 0.9 46 67 3.1,,,,,,,,,,,,,
3 Assam 5665 5860 16.6 501 506 1.5 2138 2161 6.3,,,,,,,,,,,,,
4 Bihar 3856 4558 3.3 957 1120 0.8 2175 2650 1.8,,,,,,,,,,,,,
5 Chhattisgarh 9303 10483 32.7 2042 2042 7.2 6137 7100 21.6,,,,,,,,,,,,,
6 Goa 409 538 26.7 16 16 1.0 164 201 10.7,,,,,,,,,,,,,
7 Gujarat 29790 14082 44.3 19268 1133 28.6 4428 5410 6.6,,,,,,,,,,,,,
8 Haryana 7135 7788 25.1 520 520 1.8 5566 6174 19.6,,,,,,,,,,,,,
9 Himachal Pradesh 2456 3679 33.8 276 521 3.8 1348 2096 18.5,,,,,,,,,,,,,
10 Jammu & Kashmir 5302 7020 39.5 590 678 4.4 4490 5902 33.4,,,,,,,,,,,,,
11 Jharkhand 1559 1697 4.2 736 823 2.0 381 397 1.0,,,,,,,,,,,,,
12 Karnataka 31664 52138 48.4 5147 6510 7.9 11777 20758 18.0,,,,,,,,,,,,,
13 Kerala 114854 119895 328.1 80799 80930 230.8 6586 8243 18.8,,,,,,,,,,,,,
14 Madhya Pradesh 41269 48637 50.7 3718 3736 4.6 31758 38471 39.0,,,,,,,,,,,,,
15 Maharashtra 28939 31390 23.8 10138 10491 8.4 6577 7469 5.4,,,,,,,,,,,,,
16 Manipur 475 764 15.4 14 15 0.5 160 160 5.2,,,,,,,,,,,,,
17 Meghalaya 117 124 3.7 22 24 0.7 56 57 1.8,,,,,,,,,,,,,
18 Mizoram 13 33 1.1 3 3 0.3 3 3 0.3,,,,,,,,,,,,,
19 Nagaland 23 28 1.1 8 8 0.4 10 12 0.5,,,,,,,,,,,,,
20 Odisha 6026 7403 13.8 3172 3320 7.3 1207 1630 2.8,,,,,,,,,,,,,
21 Punjab 1941 2162 6.5 168 168 0.6 518 548 1.7,,,,,,,,,,,,,
22 Rajasthan 11915 14464 15.6 597 865 0.8 8501 10338 11.1,,,,,,,,,,,,,
23 Sikkim 126 222 19.1 19 25 2.9 36 88 5.5,,,,,,,,,,,,,
24 Tamil Nadu 52510 69095 69.6 3010 5803 4.0 40972 53474 54.3,,,,,,,,,,,,,
25 Telangana 14169 15614 38.3 4132 4167 11.2 8605 9877 23.2,,,,,,,,,,,,,
26 Tripura 354 555 8.9 1 1 0.0 13 26 0.3,,,,,,,,,,,,,
27 Uttar Pradesh 22466 23290 10.1 6423 6661 2.9 7615 7771 3.4,,,,,,,,,,,,,
28 Uttarakhand 853 906 7.7 536 555 4.8 102 126 0.9,,,,,,,,,,,,,
29 West Bengal 7172 9302 7.4 138 190 0.1 2138 2809 2.2,,,,,,,,,,,,,
TOTAL STATE(S) 436659 490830 33.6 167658 155969 12.9 161548 203773 12.4,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 236 313 59.6 5 5 1.3 175 233 44.2,,,,,,,,,,,,,
31 Chandigarh 258 258 22.1 1 1 0.1 206 206 17.6,,,,,,,,,,,,,
32 D&N Haveli 28 28 5.3 1 1 0.2 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 40 49 10.1 2 2 0.5 9 15 2.3,,,,,,,,,,,,,
34 Delhi 5275 5710 27.0 417 417 2.1 4384 4717 22.4,,,,,,,,,,,,,
35 Lakshadweep 3 3 4.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 1306 1306 88.2 55 55 3.7 632 632 42.7,,,,,,,,,,,,,
"TOTAL UT(S) 7146 7667 30.3 481 481 2.0 5406 5803 22.9
TOTAL ALL INDIA 443805 498497 33.5 168139 156450 12.7 166954 209576 12.6",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,,,,,,,,,
,,Rash Driving on Public way,,,"Obstruction on Public way
(Sec.283 IPC)",,,"Sale of obscene Books/Objects
(Sec.292 & 293)",,,,,
,,"C) Causing Grievous Hurt by
Rash/Negligent Driving on
Public way(Sec.279 r/w 338
IPC)",,,,,,,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,380,381,382,383,384,385,386,387,388,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 3441 4074 6.6 48 48 0.1 34 34 0.1,,,,,,,,,,,,,
2 Arunachal Pradesh 63 69 4.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 3026 3193 8.9 6 6 0.0 0 0 0.0,,,,,,,,,,,,,
4 Bihar 724 788 0.6 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
5 Chhattisgarh 1124 1341 3.9 847 847 3.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 229 321 14.9 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 6094 7539 9.1 40782 89 60.6 10 10 0.0,,,,,,,,,,,,,
8 Haryana 1049 1094 3.7 174 174 0.6 1 1 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 832 1062 11.4 1638 1640 22.5 1 1 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 222 440 1.7 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 442 477 1.2 0 0 0.0 26 26 0.1,,,,,,,,,,,,,
12 Karnataka 14740 24870 22.5 453 517 0.7 8 8 0.0,,,,,,,,,,,,,
13 Kerala 27469 30722 78.5 6847 6978 19.6 12 12 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 5793 6430 7.1 375 381 0.5 300 300 0.4,,,,,,,,,,,,,
15 Maharashtra 12224 13430 10.1 41337 41383 34.1 29 29 0.0,,,,,,,,,,,,,
16 Manipur 301 589 9.8 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 39 43 1.2 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
18 Mizoram 7 27 0.6 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 5 8 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 1647 2453 3.8 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
21 Punjab 1255 1446 4.2 894 894 3.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 2817 3261 3.7 51 51 0.1 1 1 0.0,,,,,,,,,,,,,
23 Sikkim 71 109 10.8 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 8528 9818 11.3 1029 1062 1.4 34 34 0.0,,,,,,,,,,,,,
25 Telangana 1432 1570 3.9 7 7 0.0 8 8 0.0,,,,,,,,,,,,,
26 Tripura 340 528 8.6 0 0 0.0 2 2 0.1,,,,,,,,,,,,,
27 Uttar Pradesh 8428 8858 3.8 54 54 0.0 21 21 0.0,,,,,,,,,,,,,
28 Uttarakhand 215 225 1.9 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
29 West Bengal 4896 6303 5.1 797 797 0.8 0 0 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 107453 131088 8.3 95341 54930 7.3 489 489 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 56 75 14.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 51 51 4.4 20 20 1.7 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 27 27 5.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 29 32 7.3 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 474 576 2.4 4029 4043 20.6 1 1 0.0,,,,,,,,,,,,,
35 Lakshadweep 3 3 4.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 619 619 41.8 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 1259 1383 5.3 4049 4063 17.2 1 1 0.0
TOTAL ALL INDIA 108712 132471 8.2 99390 58993 7.5 490 490 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,,,,,,,,,
,,"Obscene Acts and Songs at
Public Places (Sec.294)",,,"Offences relating to Religion
(Sec.295 to 297)",,,"Cheating by Impersonation
(Sec.419 IPC)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,389,390,391,392,393,394,395,396,397,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 880 961 1.7 27 34 0.1 74 74 0.1,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 0 0 0.0 4 4 0.3,,,,,,,,,,,,,
3 Assam 685 686 2.0 41 41 0.1 26 34 0.1,,,,,,,,,,,,,
4 Bihar 0 0 0.0 8 8 0.0 65 65 0.1,,,,,,,,,,,,,
5 Chhattisgarh 262 262 0.9 50 50 0.2 0 0 0.0,,,,,,,,,,,,,
6 Goa 0 0 0.0 8 8 0.5 2 2 0.1,,,,,,,,,,,,,
7 Gujarat 89 121 0.1 34 29 0.1 20 20 0.0,,,,,,,,,,,,,
8 Haryana 344 344 1.2 93 93 0.3 2 2 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 3 3 0.0 13 13 0.2 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 62 66 0.5 6 6 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 1 1 0.0 21 24 0.1 12 12 0.0,,,,,,,,,,,,,
12 Karnataka 6 30 0.0 204 224 0.3 1 1 0.0,,,,,,,,,,,,,
13 Kerala 1025 1039 2.9 11 11 0.0 39 39 0.1,,,,,,,,,,,,,
14 Madhya Pradesh 7593 8599 9.3 296 309 0.4 25 25 0.0,,,,,,,,,,,,,
15 Maharashtra 4368 4398 3.6 467 469 0.4 29 29 0.0,,,,,,,,,,,,,
16 Manipur 1 1 0.0 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 3 3 0.1 8 8 0.3,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 10 10 0.8,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 2 2 0.1,,,,,,,,,,,,,
20 Odisha 162 166 0.4 2 2 0.0 3 3 0.0,,,,,,,,,,,,,
21 Punjab 27 27 0.1 202 202 0.7 5 5 0.0,,,,,,,,,,,,,
22 Rajasthan 0 0 0.0 63 63 0.1 3 3 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 1 1 0.2 3 3 0.5,,,,,,,,,,,,,
24 Tamil Nadu 7966 8048 10.6 74 74 0.1 18 18 0.0,,,,,,,,,,,,,
25 Telangana 243 251 0.7 96 96 0.3 7 7 0.0,,,,,,,,,,,,,
26 Tripura 0 0 0.0 2 2 0.1 1 1 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 1146 1151 0.5 192 192 0.1 131 131 0.1,,,,,,,,,,,,,
28 Uttarakhand 8 8 0.1 5 5 0.0 1 1 0.0,,,,,,,,,,,,,
29 West Bengal 1 1 0.0 19 19 0.0 30 30 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 24872 26163 1.9 1938 1978 0.1 522 530 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 1 1 0.3 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 3 3 0.3 2 2 0.2 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 1 1 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 4 4 0.0 1 1 0.0 6 8 0.0,,,,,,,,,,,,,
35 Lakshadweep 2 2 3.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 10 10 0.0 4 4 0.0 6 8 0.0
TOTAL ALL INDIA 24882 26173 1.9 1942 1982 0.1 528 538 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,,,,,,,,,
,,"Offences related to Mischief
(Sec.428 to 433)",,,"Arson (Sec.435, 436 & 438 IPC)",,,"Criminal Trespass (Sec.447 to
452 IPC)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,398,399,400,401,402,403,404,405,406,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 180 180 0.3 468 469 0.9 3146 3220 6.0,,,,,,,,,,,,,
2 Arunachal Pradesh 4 4 0.3 26 30 1.7 47 47 3.1,,,,,,,,,,,,,
3 Assam 31 31 0.1 615 648 1.8 1765 1768 5.2,,,,,,,,,,,,,
4 Bihar 17 17 0.0 399 412 0.3 331 331 0.3,,,,,,,,,,,,,
5 Chhattisgarh 23 23 0.1 348 349 1.2 203 203 0.7,,,,,,,,,,,,,
6 Goa 14 14 0.9 19 22 1.2 73 81 4.8,,,,,,,,,,,,,
7 Gujarat 76 74 0.1 278 275 0.4 412 428 0.6,,,,,,,,,,,,,
8 Haryana 115 115 0.4 275 275 1.0 1946 1953 6.9,,,,,,,,,,,,,
9 Himachal Pradesh 31 31 0.4 104 104 1.4 996 1042 13.7,,,,,,,,,,,,,
10 Jammu & Kashmir 6 6 0.0 192 199 1.4 1131 1172 8.4,,,,,,,,,,,,,
11 Jharkhand 0 0 0.0 167 167 0.5 142 142 0.4,,,,,,,,,,,,,
12 Karnataka 476 484 0.7 338 356 0.5 1590 1636 2.4,,,,,,,,,,,,,
13 Kerala 96 96 0.3 341 346 1.0 2214 2275 6.3,,,,,,,,,,,,,
14 Madhya Pradesh 580 580 0.7 721 744 0.9 2810 2842 3.4,,,,,,,,,,,,,
15 Maharashtra 446 473 0.4 1312 1342 1.1 3256 3399 2.7,,,,,,,,,,,,,
16 Manipur 2 2 0.1 27 27 0.9 4 4 0.1,,,,,,,,,,,,,
17 Meghalaya 5 5 0.2 59 59 1.8 17 18 0.5,,,,,,,,,,,,,
18 Mizoram 19 19 1.6 14 14 1.2 26 26 2.2,,,,,,,,,,,,,
19 Nagaland 7 7 0.3 5 5 0.2 6 6 0.3,,,,,,,,,,,,,
20 Odisha 0 0 0.0 555 555 1.3 25 25 0.1,,,,,,,,,,,,,
21 Punjab 20 20 0.1 80 80 0.3 1162 1164 3.9,,,,,,,,,,,,,
22 Rajasthan 17 17 0.0 438 440 0.6 3670 3677 4.8,,,,,,,,,,,,,
23 Sikkim 1 1 0.2 13 13 2.0 7 7 1.1,,,,,,,,,,,,,
24 Tamil Nadu 199 200 0.3 434 441 0.6 619 626 0.8,,,,,,,,,,,,,
25 Telangana 94 94 0.3 512 515 1.4 6425 6635 17.4,,,,,,,,,,,,,
26 Tripura 42 54 1.1 119 121 3.0 88 107 2.2,,,,,,,,,,,,,
27 Uttar Pradesh 159 168 0.1 726 726 0.3 6479 6522 2.9,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 10 10 0.1 40 40 0.4,,,,,,,,,,,,,
29 West Bengal 137 137 0.1 511 555 0.5 1119 1189 1.2,,,,,,,,,,,,,
TOTAL STATE(S) 2797 2852 0.2 9106 9299 0.7 39749 40585 3.1,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 1 1 0.3 4 4 1.0 10 10 2.5,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 14 14 1.2 19 19 1.6,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 1 1 0.2 1 1 0.2,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 1 1 0.3 0 0 0.0,,,,,,,,,,,,,
34 Delhi 20 20 0.1 126 126 0.6 318 346 1.6,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 4 4 6.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 21 21 0.1 146 146 0.6 352 380 1.5
TOTAL ALL INDIA 2818 2873 0.2 9252 9445 0.7 40101 40965 3.0",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,,,,,,,,,
,,"Cruelty by Husband or his
Relatives (Sec.498-A IPC)",,,"Circulate False/Fake
News/Rumours
(Sec.505
IPC/Sec.505 r/w IT
Act)",,,"Criminal Intimidation
(Sec.506 r/w Other IPC
Crimes)",,,"Insult to the Modesty
of Women (Sec.509
IPC)",,
,,I,V,R,I,V,R,I,V,R,I,V,R
1,2,407,408,409,410,411,412,413,414,415,416,417,418
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 6831 6889 26.3 15 15 0.0 1527 1529 2.9 1802 1810 6.9,,,,,,,,,,,,,
2 Arunachal Pradesh 60 60 8.3 1 1 0.1 9 9 0.6 12 12 1.7,,,,,,,,,,,,,
3 Assam 11136 11261 66.7 18 18 0.1 609 634 1.8 171 171 1.0,,,,,,,,,,,,,
4 Bihar 2539 2603 4.5 2 2 0.0 4 4 0.0 30 30 0.1,,,,,,,,,,,,,
5 Chhattisgarh 503 504 3.5 0 0 0.0 1737 1847 6.1 184 187 1.3,,,,,,,,,,,,,
6 Goa 9 10 1.2 2 2 0.1 127 139 8.3 26 26 3.4,,,,,,,,,,,,,
7 Gujarat 2923 2928 9.1 10 10 0.0 14212 14630 21.1 12 12 0.0,,,,,,,,,,,,,
8 Haryana 4154 4195 31.2 0 0 0.0 3031 3031 10.7 192 192 1.4,,,,,,,,,,,,,
9 Himachal Pradesh 183 183 5.1 6 6 0.1 160 160 2.2 78 78 2.2,,,,,,,,,,,,,
10 Jammu & Kashmir 325 337 5.1 13 13 0.1 43 48 0.3 25 25 0.4,,,,,,,,,,,,,
11 Jharkhand 1032 1052 5.7 7 7 0.0 310 310 0.8 37 37 0.2,,,,,,,,,,,,,
12 Karnataka 2053 2075 6.4 3 3 0.0 2527 2617 3.9 138 141 0.4,,,,,,,,,,,,,
13 Kerala 2046 2070 11.2 3 3 0.0 1173 1205 3.4 461 463 2.5,,,,,,,,,,,,,
14 Madhya Pradesh 4159 4160 10.6 51 51 0.1 14288 15273 17.5 270 270 0.7,,,,,,,,,,,,,
15 Maharashtra 6862 6882 11.8 23 23 0.0 587 625 0.5 1074 1092 1.8,,,,,,,,,,,,,
16 Manipur 14 14 0.9 0 0 0.0 12 12 0.4 8 8 0.5,,,,,,,,,,,,,
17 Meghalaya 18 18 1.1 0 0 0.0 179 190 5.6 16 16 1.0,,,,,,,,,,,,,
18 Mizoram 6 6 1.0 0 0 0.0 56 56 4.7 1 1 0.2,,,,,,,,,,,,,
19 Nagaland 3 3 0.3 2 2 0.1 7 7 0.3 5 7 0.5,,,,,,,,,,,,,
20 Odisha 1984 1984 8.9 0 0 0.0 13463 16367 30.9 506 506 2.3,,,,,,,,,,,,,
21 Punjab 1470 1499 10.4 1 1 0.0 21 28 0.1 19 19 0.1,,,,,,,,,,,,,
22 Rajasthan 12250 12363 33.0 5 5 0.0 21 21 0.0 34 34 0.1,,,,,,,,,,,,,
23 Sikkim 1 1 0.3 2 2 0.3 7 7 1.1 5 6 1.6,,,,,,,,,,,,,
24 Tamil Nadu 789 809 2.1 43 43 0.1 4548 4595 6.0 14 14 0.0,,,,,,,,,,,,,
25 Telangana 6286 6286 34.2 43 43 0.1 1583 1658 4.3 878 878 4.8,,,,,,,,,,,,,
26 Tripura 303 303 15.5 2 2 0.1 140 150 3.5 6 6 0.3,,,,,,,,,,,,,
27 Uttar Pradesh 14233 14361 13.3 16 16 0.0 32691 34285 14.7 17 17 0.0,,,,,,,,,,,,,
28 Uttarakhand 622 630 11.5 0 0 0.0 240 240 2.2 8 8 0.1,,,,,,,,,,,,,
29 West Bengal 16951 17150 35.9 11 13 0.0 1113 1484 1.2 391 394 0.8,,,,,,,,,,,,,
TOTAL STATE(S) 99745 100636 15.8 279 281 0.0 94425 101161 7.3 6420 6460 1.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 4 4 2.1 0 0 0.0 2 2 0.5 4 4 2.1,,,,,,,,,,,,,
31 Chandigarh 93 93 17.5 0 0 0.0 0 0 0.0 3 3 0.6,,,,,,,,,,,,,
32 D&N Haveli 1 1 0.5 0 0 0.0 0 0 0.0 2 2 0.9,,,,,,,,,,,,,
33 Daman & Diu 4 4 3.1 0 0 0.0 1 1 0.3 1 1 0.8,,,,,,,,,,,,,
34 Delhi 3416 3418 37.5 1 1 0.0 79 79 0.4 552 555 6.1,,,,,,,,,,,,,
35 Lakshadweep 1 1 3.3 0 0 0.0 0 0 0.0 1 1 3.3,,,,,,,,,,,,,
36 Puducherry 8 8 1.0 0 0 0.0 0 0 0.0 9 9 1.2,,,,,,,,,,,,,
"TOTAL UT(S) 3527 3529 32.1 1 1 0.0 82 82 0.3 572 575 5.2
TOTAL ALL INDIA 103272 104165 16.0 280 282 0.0 94507 101243 7.1 6992 7035 1.1",,,,,,,,,,,,,
"S.
No",State/UT,Miscellaneous IPC Crimes,,,Other IPC Crimes,,,Total Cognizable IPC crimes,,,,,
,,"Miscellaneous IPC
Crimes(Total)",,,,,,,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,419,420,421,422,423,424,425,426,427,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 52478 55507 100.9 9502 9075 18.3 126635 135007 243.4,,,,,,,,,,,,,
2 Arunachal Pradesh 285 318 19.1 259 289 17.3 2613 2765 175.0,,,,,,,,,,,,,
3 Assam 20906 21300 61.4 13589 14398 39.9 112232 117058 329.7,,,,,,,,,,,,,
4 Bihar 7267 8046 6.1 286 282 0.2 196911 208459 166.4,,,,,,,,,,,,,
5 Chhattisgarh 13571 14866 47.7 4529 4575 15.9 60178 63988 211.4,,,,,,,,,,,,,
6 Goa 697 850 45.4 24 28 1.6 2740 3254 178.6,,,,,,,,,,,,,
7 Gujarat 93929 32717 139.5 2199 2359 3.3 147574 89332 219.2,,,,,,,,,,,,,
8 Haryana 17667 18369 62.2 13524 11660 47.6 108212 107926 381.0,,,,,,,,,,,,,
9 Himachal Pradesh 5688 6959 78.3 373 389 5.1 14604 16207 200.9,,,,,,,,,,,,,
10 Jammu & Kashmir 7578 9369 56.4 2055 2158 15.3 24216 26909 180.4,,,,,,,,,,,,,
11 Jharkhand 3376 3537 9.1 3390 4253 9.2 45287 47534 122.2,,,,,,,,,,,,,
12 Karnataka 40606 61390 62.0 1702 2099 2.6 126534 156100 193.3,,,,,,,,,,,,,
13 Kerala 129242 134553 369.2 3472 3105 9.9 186958 193774 534.1,,,,,,,,,,,,,
14 Madhya Pradesh 73968 83403 90.8 15857 14256 19.5 248354 262345 304.8,,,,,,,,,,,,,
15 Maharashtra 92323 95134 76.1 9039 9927 7.4 346291 355055 285.3,,,,,,,,,,,,,
16 Manipur 544 833 17.7 255 154 8.3 2869 3107 93.1,,,,,,,,,,,,,
17 Meghalaya 558 566 17.4 167 150 5.2 2921 3000 91.3,,,,,,,,,,,,,
18 Mizoram 160 180 13.5 32 30 2.7 1774 1823 149.8,,,,,,,,,,,,,
19 Nagaland 64 71 3.0 65 63 3.0 1223 1277 57.3,,,,,,,,,,,,,
20 Odisha 22730 27015 52.2 5561 6499 12.8 83769 90238 192.4,,,,,,,,,,,,,
21 Punjab 6677 6937 22.5 3244 3068 10.9 41640 42431 140.2,,,,,,,,,,,,,
22 Rajasthan 28486 31157 37.2 26522 27700 34.6 171889 176706 224.4,,,,,,,,,,,,,
23 Sikkim 166 263 25.2 3 2 0.5 620 784 94.1,,,,,,,,,,,,,
24 Tamil Nadu 71391 89132 94.6 18564 19060 24.6 185912 204725 246.4,,,,,,,,,,,,,
25 Telangana 33558 35299 90.6 13673 13698 36.9 113951 125201 307.7,,,,,,,,,,,,,
26 Tripura 1071 1316 27.0 445 468 11.2 5325 5985 134.4,,,,,,,,,,,,,
27 Uttar Pradesh 78653 81261 35.3 30982 34321 13.9 342355 358012 153.5,,,,,,,,,,,,,
